LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,ParameterList
854,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,ACPI: Using IOAPIC for interrupt routing,aebadbc0,ACPI: Using IOAPIC for interrupt routing,[]
855,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Adding 13309844k swap on /dev/sda2. Priority:-1 extents:1,22c3bef0,Adding 13309844k swap on /dev/sda2. Priority:-1 extents:1,[]
856,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Attached scsi disk sda at scsi0, channel 1, id 0, lun 0",c3973a1c,"Attached scsi disk sda at scsi0, channel 1, id 0, lun 0",[]
857,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Attached scsi generic sg0 at scsi0, channel 0, id 6, lun 0, type 3",83fe54c5,"Attached scsi generic <*> at scsi0, channel <*> id <*> lun 0, type <*>","['sg0', '0,', '6,', '3']"
858,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Attached scsi generic sg1 at scsi0, channel 1, id 0, lun 0, type 0",83fe54c5,"Attached scsi generic <*> at scsi0, channel <*> id <*> lun 0, type <*>","['sg1', '1,', '0,', '0']"
859,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,BIOS-provided physical RAM map:,8c537990,BIOS-provided physical RAM map:,[]
860,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Bootdata ok (command line is ro root=LABEL=/ tsc console=tty0 console=ttyS0,19200 rhgb quiet)",b5a729a6,"Bootdata ok (command line is ro root=LABEL=/ tsc console=tty0 console=ttyS0,19200 rhgb quiet)",[]
861,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Booting processor 1/6 rip 6000 rsp 100bff05f58,192aac5d,Booting processor 1/6 rip 6000 rsp 100bff05f58,[]
862,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Bootmem setup node 0 0000000000000000-00000001c0000000,1ae86a34,Bootmem setup node 0 0000000000000000-00000001c0000000,[]
863,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Brought up 2 CPUs,679e773a,Brought up 2 CPUs,[]
864,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Built 1 zonelists,de6cd9cf,Built 1 zonelists,[]
865,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,CPU0: Intel(R) Xeon(TM) CPU 3.60GHz stepping 03,611fd889,CPU0: Intel(R) Xeon(TM) CPU 3.60GHz stepping 03,[]
866,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,CPU: Hyper-Threading is disabled,a090a511,CPU: Hyper-Threading is disabled,[]
867,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,CPU: Hyper-Threading is disabled,a090a511,CPU: Hyper-Threading is disabled,[]
868,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,CPU: Hyper-Threading is disabled,a090a511,CPU: Hyper-Threading is disabled,[]
869,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,CPU: L2 cache: 2048K,6d58ac7e,CPU: L2 cache: 2048K,[]
870,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,CPU: L2 cache: 2048K,6d58ac7e,CPU: L2 cache: 2048K,[]
871,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,CPU: L2 cache: 2048K,6d58ac7e,CPU: L2 cache: 2048K,[]
872,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"CPU: Trace cache: 12K uops, L1 D cache: 16K",16103901,"CPU: Trace cache: 12K uops, L1 D cache: 16K",[]
873,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"CPU: Trace cache: 12K uops, L1 D cache: 16K",16103901,"CPU: Trace cache: 12K uops, L1 D cache: 16K",[]
874,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"CPU: Trace cache: 12K uops, L1 D cache: 16K",16103901,"CPU: Trace cache: 12K uops, L1 D cache: 16K",[]
875,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Calibrating delay loop... 7127.04 BogoMIPS (lpj=3563520),ad1472a3,Calibrating delay loop... <*> BogoMIPS <*>,"['7127.04', '(lpj=3563520)']"
876,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Calibrating delay loop... 7176.19 BogoMIPS (lpj=3588096),ad1472a3,Calibrating delay loop... <*> BogoMIPS <*>,"['7176.19', '(lpj=3588096)']"
877,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Capability LSM initialized as secondary,7d2f04f5,Capability LSM initialized as secondary,[]
878,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Checking aperture...,cc2cb575,Checking aperture...,[]
879,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Console: colour VGA+ 80x25,a5b547df,Console: colour VGA+ 80x25,[]
880,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Copyright (c) 1999-2004 Intel Corporation.,52ef9387,Copyright (c) 1999-2004 Intel Corporation.,[]
881,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,DMI 2.3 present.,90cdab58,DMI 2.3 present.,[]
882,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Dentry cache hash table entries: 1048576 (order: 11, 8388608 bytes)",4b704428,"Dentry cache hash table entries: 1048576 (order: 11, 8388608 bytes)",[]
883,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Detected 12.469 MHz APIC timer.,c80ed5cb,Detected 12.469 MHz APIC timer.,[]
884,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Dquot-cache hash table entries: 512 (order 0, 4096 bytes)",a6d3bd46,"Dquot-cache hash table entries: 512 (order 0, 4096 bytes)",[]
885,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"EXT3 FS on sda1, internal journal",c75567e3,EXT3 FS on <*> internal journal,"['sda1,']"
886,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"EXT3 FS on sda3, internal journal",c75567e3,EXT3 FS on <*> internal journal,"['sda3,']"
887,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"EXT3 FS on sda5, internal journal",c75567e3,EXT3 FS on <*> internal journal,"['sda5,']"
888,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"EXT3 FS on sda6, internal journal",c75567e3,EXT3 FS on <*> internal journal,"['sda6,']"
889,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,EXT3-fs: INFO: recovery required on readonly filesystem.,f70a10ee,EXT3-fs: INFO: recovery required on readonly filesystem.,[]
890,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,EXT3-fs: mounted filesystem with ordered data mode.,09cd9ade,EXT3-fs: mounted filesystem with ordered data mode.,[]
891,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,EXT3-fs: mounted filesystem with ordered data mode.,09cd9ade,EXT3-fs: mounted filesystem with ordered data mode.,[]
892,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,EXT3-fs: mounted filesystem with ordered data mode.,09cd9ade,EXT3-fs: mounted filesystem with ordered data mode.,[]
893,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,EXT3-fs: mounted filesystem with ordered data mode.,09cd9ade,EXT3-fs: mounted filesystem with ordered data mode.,[]
894,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,EXT3-fs: recovery complete.,bdb7ce49,EXT3-fs: recovery complete.,[]
895,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,EXT3-fs: write access #15# be enabled during recovery.,707f0b33,EXT3-fs: write access #15# be enabled during recovery.,[]
896,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Faking a node at 0000000000000000-00000001c0000000,0c90abe9,Faking a node at 0000000000000000-00000001c0000000,[]
897,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Freeing unused kernel memory: 188k freed,e6f56863,Freeing unused kernel memory: 188k freed,[]
898,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"IA32 emulation $Id: sys_ia32.c,v 1.32 2002/03/24 13:02:28 ak Exp $",2862343b,"IA32 emulation $Id: sys_ia32.c,v 1.32 2002/03/24 13:02:28 ak Exp $",[]
899,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"IOAPIC[0]: apic_id 7, version 32, address 0xfec00000, GSI 0-23",674962c9,"<*> apic_id <*> version 32, address <*> GSI <*>","['IOAPIC[0]:', '7,', '0xfec00000,', '0-23']"
900,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"IOAPIC[1]: apic_id 8, version 32, address 0xfec80000, GSI 32-55",674962c9,"<*> apic_id <*> version 32, address <*> GSI <*>","['IOAPIC[1]:', '8,', '0xfec80000,', '32-55']"
901,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"IOAPIC[2]: apic_id 9, version 32, address 0xfec83000, GSI 64-87",674962c9,"<*> apic_id <*> version 32, address <*> GSI <*>","['IOAPIC[2]:', '9,', '0xfec83000,', '64-87']"
902,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"IP: routing cache hash table of 32768 buckets, 512Kbytes",73cefaed,"IP: routing cache hash table of 32768 buckets, 512Kbytes",[]
903,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Initializing CPU#0,1cf019dc,Initializing <*>,['CPU#0']
904,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Initializing CPU#1,1cf019dc,Initializing <*>,['CPU#1']
905,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Initializing Cryptographic API,2b566107,Initializing Cryptographic API,[]
906,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Initializing IPsec netlink socket,3637fd61,Initializing IPsec netlink socket,[]
907,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Inode-cache hash table entries: 524288 (order: 10, 4194304 bytes)",e09e5f15,"Inode-cache hash table entries: 524288 (order: 10, 4194304 bytes)",[]
908,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Intel E7520/7320/7525 detected.<6>pci_hotplug: PCI Hot Plug PCI Core version: 0.5,8b89f160,Intel E7520/7320/7525 detected.<6>pci_hotplug: PCI Hot Plug PCI Core version: 0.5,['<6>']
909,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Intel(R) PRO/1000 Network Driver - version 6.0.54-k2-NAPI,d511cbda,Intel(R) PRO/1000 Network Driver - version 6.0.54-k2-NAPI,[]
910,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Kernel command line: ro root=LABEL=/ tsc console=tty0 console=ttyS0,19200 rhgb quiet",37138bb5,"Kernel command line: ro root=LABEL=/ tsc console=tty0 console=ttyS0,19200 rhgb quiet",[]
911,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Linux agpgart interface v0.100 (c) Dave Jones,e27b23bc,Linux agpgart interface v0.100 (c) Dave Jones,[]
912,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Linux version 2.6.9-15.EL.rootsmp (#7#@#9#) (gcc version 3.4.3 20050227 (Red Hat 3.4.3-22.1)) #1 SMP Tue Aug 16 12:32:24 MDT 2005,579bce35,Linux version 2.6.9-15.EL.rootsmp (#7#@#9#) (gcc version 3.4.3 20050227 (Red Hat 3.4.3-22.1)) #1 SMP Tue Aug 16 12:32:24 MDT 2005,[]
913,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Loading keyring,634ae816,Loading keyring,[]
914,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Mellanox Tavor Device Driver is creating device ""InfiniHost0"" (domain=00, bus=08, devfn=00)",a5916ac6,"Mellanox Tavor Device Driver is creating device ""InfiniHost0"" (domain=00, bus=08, devfn=00)",[]
915,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Memory: 6106088k/7340032k available (2076k kernel code, 0k reserved, 1278k data, 188k init)",53f09487,"Memory: 6106088k/7340032k available (2076k kernel code, 0k reserved, 1278k data, 188k init)",[]
916,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Mount-cache hash table entries: 256 (order: 0, 4096 bytes)",688cd44e,"Mount-cache hash table entries: 256 (order: 0, 4096 bytes)",[]
917,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,NET: Registered protocol family 1,4af88f8f,NET: Registered protocol family <*>,['1']
918,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,NET: Registered protocol family 16,4af88f8f,NET: Registered protocol family <*>,['16']
919,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,NET: Registered protocol family 17,4af88f8f,NET: Registered protocol family <*>,['17']
920,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,NET: Registered protocol family 2,4af88f8f,NET: Registered protocol family <*>,['2']
921,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,NET: Registered protocol family 26,4af88f8f,NET: Registered protocol family <*>,['26']
922,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,No NUMA configuration found,1defbcf1,No NUMA configuration found,[]
923,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,No mptable found.,21e60650,No mptable found.,[]
924,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,On node 0 totalpages: 1835008,6dae5f8b,On node 0 totalpages: 1835008,[]
925,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI-DMA: Using software bounce buffering for IO (SWIOTLB),8d630a2b,PCI-DMA: Using software bounce buffering for IO (SWIOTLB),[]
926,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI0 PALO PBLO VPR0 PBHI PICH,f0a878f0,PCI0 PALO PBLO VPR0 PBHI PICH,[]
927,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Probing PCI hardware (bus 00),f73595e3,PCI: Probing PCI hardware (bus 00),[]
928,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Setting latency timer of device 0000:00:1d.0 to 64,41ed2983,PCI: Setting latency timer of device <*> to 64,['0000:00:1d.0']
929,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Setting latency timer of device 0000:00:1d.1 to 64,41ed2983,PCI: Setting latency timer of device <*> to 64,['0000:00:1d.1']
930,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Setting latency timer of device 0000:00:1d.2 to 64,41ed2983,PCI: Setting latency timer of device <*> to 64,['0000:00:1d.2']
931,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Setting latency timer of device 0000:00:1d.7 to 64,41ed2983,PCI: Setting latency timer of device <*> to 64,['0000:00:1d.7']
932,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Setting latency timer of device 0000:08:00.0 to 64,41ed2983,PCI: Setting latency timer of device <*> to 64,['0000:08:00.0']
933,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Transparent bridge - 0000:00:1e.0,37f8edc2,PCI: Transparent bridge - 0000:00:1e.0,[]
934,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Using ACPI for IRQ routing,4aacee6a,PCI: Using ACPI for IRQ routing,[]
935,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Using MMCONFIG at e0000000,657892af,PCI: Using MMCONFIG at e0000000,[]
936,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: Using configuration type 1,607eef3d,PCI: Using configuration type 1,[]
937,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,PCI: cache line size of 128 is not supported by device 0000:00:1d.7,e93849b7,PCI: cache line size of 128 is not supported by device 0000:00:1d.7,[]
938,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"PID hash table entries: 4096 (order: 12, 131072 bytes)",4ee6dac5,"PID hash table entries: 4096 (order: 12, 131072 bytes)",[]
939,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Placing software IO TLB between 0x7eb5000 - 0xbeb5000,f04ce919,Placing software IO TLB between 0x7eb5000 - 0xbeb5000,[]
940,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Probing IDE interface ide0...,204ba6f2,Probing IDE interface <*>,['ide0...']
941,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Probing IDE interface ide1...,204ba6f2,Probing IDE interface <*>,['ide1...']
942,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Probing IDE interface ide2...,204ba6f2,Probing IDE interface <*>,['ide2...']
943,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Probing IDE interface ide3...,204ba6f2,Probing IDE interface <*>,['ide3...']
944,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Probing IDE interface ide4...,204ba6f2,Probing IDE interface <*>,['ide4...']
945,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Probing IDE interface ide5...,204ba6f2,Probing IDE interface <*>,['ide5...']
946,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Processor #0 15:4 APIC version 16,72c54591,Processor <*> 15:4 APIC version 16,['#0']
947,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Processor #6 15:4 APIC version 16,72c54591,Processor <*> 15:4 APIC version 16,['#6']
948,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,b0ef9ace,RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,[]
949,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Real Time Clock Driver v1.12,25be35b6,Real Time Clock Driver v1.12,[]
950,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,SCSI device sda: 143114240 512-byte hdwr sectors (73274 MB),858fa528,SCSI device sda: 143114240 512-byte hdwr sectors (73274 MB),[]
951,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,SCSI subsystem initialized,cecc13aa,SCSI subsystem initialized,[]
952,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,SELinux: Disabled at runtime.,ebb6db13,SELinux: Disabled at runtime.,[]
953,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,SELinux: Initializing.,158c34d8,SELinux: Initializing.,[]
954,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,SELinux: Registering netfilter hooks,ee2ae22f,SELinux: <*> netfilter hooks,['Registering']
955,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,SELinux: Starting in permissive mode,426f668c,SELinux: Starting in permissive mode,[]
956,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,SELinux: Unregistering netfilter hooks,ee2ae22f,SELinux: <*> netfilter hooks,['Unregistering']
957,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Security Scaffold v1.0.0 initialized,3c5e98a7,Security Scaffold v1.0.0 initialized,[]
958,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",f3957b35,"Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",[]
959,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Setting APIC routing to flat,40014f29,Setting APIC routing to flat,[]
960,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,TCP: Hash tables configured (established 262144 bind 65536),892c3001,TCP: Hash tables configured (established 262144 bind 65536),[]
961,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"There is already a security framework initialized, register_security failed.",e0661b3c,"There is already a security framework initialized, register_security failed.",[]
962,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,"Total HugeTLB memory allocated, 0",98908df9,"Total HugeTLB memory allocated, 0",[]
963,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Total of 2 processors activated (14303.23 BogoMIPS).,3440ef3f,Total of 2 processors activated (14303.23 BogoMIPS).,[]
964,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,USB Universal Host Controller Interface driver v2.2,3684cf74,USB Universal Host Controller Interface driver v2.2,[]
965,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,e171a347,Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,[]
966,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Using ACPI (MADT) for SMP configuration information,cd364792,Using ACPI (MADT) for SMP configuration information,[]
967,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Using IO APIC NMI watchdog,11e22d59,Using IO APIC NMI watchdog,[]
968,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Using cfq io scheduler,a3bd2f17,Using cfq io scheduler,[]
969,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Using local APIC timer interrupts.,7ccebfbe,Using local APIC timer interrupts.,[]
970,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,VFS: Disk quotas dquot_6.5.1,4d73c3e7,VFS: Disk quotas dquot_6.5.1,[]
971,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Warning: acpi_table_parse(ACPI_SLIT) returned 0!,4018d47d,Warning: <*> returned 0!,['acpi_table_parse(ACPI_SLIT)']
972,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,Warning: acpi_table_parse(ACPI_SRAT) returned 0!,4018d47d,Warning: <*> returned 0!,['acpi_table_parse(ACPI_SRAT)']
973,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,[KERNEL_IB][ib_mad_static_compute_base][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_static.c:132]Couldn't find a suitable network device; setting lid_base to 1,16165d8a,[KERNEL_IB][ib_mad_static_compute_base][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_static.c:132]Couldn't find a suitable network device; setting lid_base to 1,[]
974,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,activating NMI Watchdog ... done.,cb45fbbf,activating NMI Watchdog ... done.,[]
975,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,audit(1131538441.365:1): initialized,b5337712,audit(1131538441.365:1): initialized,[]
976,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,audit: initializing netlink socket (disabled),4b7e6959,audit: initializing netlink socket (disabled),[]
977,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,checking TSC synchronization across 2 CPUs: passed.,6550622f,checking TSC synchronization across 2 CPUs: passed.,[]
978,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,checking if image is initramfs... it is,521066c3,checking if image is initramfs... it is,[]
979,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,device-mapper: 4.4.0-ioctl (2005-01-12) initialised: dm-#16#@#17#,28a7542f,device-mapper: 4.4.0-ioctl (2005-01-12) initialised: dm-#16#@#17#,[]
980,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,divert: allocating divert_blk for eth0,88474e9c,divert: allocating divert_blk for <*>,['eth0']
981,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,divert: allocating divert_blk for eth1,88474e9c,divert: allocating divert_blk for <*>,['eth1']
982,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,divert: allocating divert_blk for ib0,88474e9c,divert: allocating divert_blk for <*>,['ib0']
983,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,divert: allocating divert_blk for ib1,88474e9c,divert: allocating divert_blk for <*>,['ib1']
984,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,divert: not allocating divert_blk for non-ethernet device lo,4afb1131,divert: not allocating divert_blk for non-ethernet device lo,[]
985,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,drivers/usb/input/hid-core.c: v2.0:USB HID core driver,36f26def,drivers/usb/input/hid-core.c: v2.0:USB HID core driver,[]
986,-,1131563675,2005.11.09,cn450,Nov,9,11:14:35,cn450/cn450,kernel,,e1000: eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,975383bf,e1000: <*> e1000_probe: Intel(R) PRO/1000 Network Connection,['eth0:']
