LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
909,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3045685~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3045685~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
910,2016-09-28,04:30:52,Info,CBS,Session: 30546174_179897296 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_179897296']
911,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2836943~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2836943~31bf3856ad364e35~amd64~~6.1.2.0,', '80, CurrentState:112']"
912,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180077306 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_180077306']
913,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB2698365~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2698365~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
914,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180217314 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_180217314']
915,2016-09-28,04:30:52,Info,CBS,Session: 30546174_180377324 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_180377324']
916,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3031432~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3031432~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
917,2016-09-28,04:30:52,Info,CBS,Session: 30546174_181797405 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_181797405']
918,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1,', '112, CurrentState:112']"
919,2016-09-28,04:30:53,Info,CBS,Session: 30546174_184807577 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_184807577']
920,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2,', '0, CurrentState:0']"
921,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185287604 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_185287604']
922,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3087039~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 80, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3087039~31bf3856ad364e35~amd64~~6.1.1.4,', '80, CurrentState:112']"
923,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185317606 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_185317606']
924,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2736422~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2736422~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
925,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185407611 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_185407611']
926,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3156019~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3156019~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
927,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185487616 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_185487616']
928,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4,', '112, CurrentState:112']"
929,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186107651 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_186107651']
930,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862152~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2862152~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
931,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186137653 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_186137653']
932,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2852386~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2852386~31bf3856ad364e35~amd64~~6.1.1.3,', '112, CurrentState:112']"
933,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186257660 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_186257660']
934,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0,', '112, CurrentState:112']"
935,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186297662 initialized by client WindowsUpdateAgent.,08fb5d73,Session: <*> initialized by client WindowsUpdateAgent.,['30546174_186297662']
936,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3177467~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",28e57347,Read out cached package applicability for package: <*> ApplicableState: <*> <*>,"['Package_for_KB3177467~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
937,2016-09-28,04:32:17,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],25d623ae,Failed to create backup log cab. [HRESULT = <*>- ERROR_INVALID_FUNCTION],['0x80070001 ']
938,2016-09-28,04:40:53,Info,CBS,Reboot mark refs incremented to: 1,61d03dc7,Reboot mark refs incremented to: 1,[]
939,2016-09-28,04:40:53,Info,CBS,Scavenge: Starts,8599e10a,Scavenge: Starts,[]
940,2016-09-28,04:40:53,Info,CSI,"00000009@2016/9/27:20:40:53.744 CSI Transaction @0x47e9e0 initialized for deployment engine {d16d444c-56d8-11d5-882d-0080c847b195} with flags 00000002 and client id [10]""TI6.0_0:0/""",dc5d5c25,"00000009@2016/9/27:20:40:53.744 CSI Transaction @<*>initialized for deployment engine {d16d444c-56d8-11d5-882d-0080c847b195} with flags 00000002 and client id [10]""TI6.0_0:0/""",['0x47e9e0 ']
941,2016-09-28,04:40:53,Info,CBS,Scavenge: Begin CSI Store,1f1dbb91,Scavenge: Begin CSI Store,[]
942,2016-09-28,04:40:54,Info,CSI,0000000a Performing 1 operations; 1 are not lock/unlock and follow:,a9fb3d97,0000000a Performing 1 operations; 1 are not lock/unlock and follow:,[]
943,2016-09-28,04:40:54,Info,CSI,"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.",8ac976fd,"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.",[]
944,2016-09-28,04:40:54,Info,CSI,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,5d86bd83,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,[]
945,2016-09-28,04:40:54,Info,CSI,"0000000d Creating NT transaction (seq 2), objectname [6]""(null)""",af6dad2f,"<*> Creating NT transaction (seq <*> objectname [6]""(null)""","['0000000d', '2),']"
946,2016-09-28,04:40:54,Info,CSI,"0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8",1d25bad0,0000000e Created NT transaction (seq 2) result <*>handle @0xb8,"['0x00000000, ']"
947,2016-09-28,04:40:54,Info,CSI,0000000f@2016/9/27:20:40:54.786 CSI perf trace:,0d5fb9ff,<*> CSI perf trace:,['0000000f@2016/9/27:20:40:54.786']
948,2016-09-28,04:40:54,Info,CBS,"Scavenge: Completed, disposition: 0X1",d287433e,"Scavenge: Completed, disposition: 0X1",[]
949,2016-09-28,04:40:54,Info,CSI,00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed,2b020f61,00000010@2016/9/27:20:40:54.787 CSI Transaction @<*>destroyed,['0x47e9e0 ']
950,2016-09-28,04:40:55,Info,CBS,Reboot mark refs: 0,e9fec322,Reboot mark refs: 0,[]
951,2016-09-28,04:40:55,Info,CBS,Idle processing thread terminated normally,ecc5604d,Idle processing thread terminated normally,[]
952,2016-09-28,04:40:55,Info,CBS,Ending the TrustedInstaller main loop.,1915371f,Ending the TrustedInstaller main loop.,[]
953,2016-09-28,04:40:55,Info,CBS,Starting TrustedInstaller finalization.,0c5a20ae,Starting TrustedInstaller finalization.,[]
954,2016-09-28,04:40:55,Info,CBS,Ending TrustedInstaller finalization.,c5141d88,Ending TrustedInstaller finalization.,[]
955,2016-09-29,00:00:44,Info,CBS,Starting TrustedInstaller initialization.,05f90e58,Starting TrustedInstaller initialization.,[]
956,2016-09-29,00:00:44,Info,CBS,Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,8c7b6197,Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,[]
957,2016-09-29,00:00:46,Info,CSI,00000001@2016/9/28:16:00:46.160 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f),13caa1c5,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,"['00000001@2016/9/28:16:00:46.160', '@0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f)']"
958,2016-09-29,00:00:46,Info,CSI,00000002@2016/9/28:16:00:46.200 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c86ade @0x7fee5c52984 @0x7fee5c03665 @0xffeee97c @0xffeed799),13caa1c5,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,"['00000002@2016/9/28:16:00:46.200', '@0x7fed875eb5d @0x7fee5c86ade @0x7fee5c52984 @0x7fee5c03665 @0xffeee97c @0xffeed799)']"
959,2016-09-29,00:00:46,Info,CSI,00000003@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),13caa1c5,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,"['00000003@2016/9/28:16:00:46.213', '@0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f)']"
960,2016-09-29,00:00:46,Info,CBS,Ending TrustedInstaller initialization.,2d8b5399,Ending TrustedInstaller initialization.,[]
961,2016-09-29,00:00:46,Info,CBS,Starting the TrustedInstaller main loop.,ddb70245,Starting the TrustedInstaller main loop.,[]
962,2016-09-29,00:00:46,Info,CBS,TrustedInstaller service starts successfully.,70236f55,TrustedInstaller service starts successfully.,[]
963,2016-09-29,00:00:46,Info,CBS,SQM: Initializing online with Windows opt-in: False,492269e4,SQM: Initializing online with Windows opt-in: False,[]
964,2016-09-29,00:00:46,Info,CBS,SQM: Cleaning up report files older than 10 days.,88c7a286,SQM: Cleaning up report files older than 10 days.,[]
965,2016-09-29,00:00:46,Info,CBS,SQM: Requesting upload of all unsent reports.,7e5b1617,SQM: Requesting upload of all unsent reports.,[]
966,2016-09-29,00:00:46,Info,CBS,"SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]",083f8cc2,"SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: <*>[HRESULT = <*>- E_FAIL]","['0x2 ', '0x80004005 ']"
967,2016-09-29,00:00:46,Info,CBS,SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],2a6f127b,SQM: Failed to start standard sample upload. [HRESULT = <*>- E_FAIL],['0x80004005 ']
968,2016-09-29,00:00:46,Info,CBS,"SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",500cb726,"SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",[]
969,2016-09-29,00:00:46,Info,CBS,SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],d13705e4,SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*>- E_FAIL],['0x80004005 ']
970,2016-09-29,00:00:46,Info,CBS,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",6342ae85,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",[]
971,2016-09-29,00:00:46,Info,CBS,NonStart: Checking to ensure startup processing was not required.,b756d24a,NonStart: Checking to ensure startup processing was not required.,[]
972,2016-09-29,00:00:46,Info,CSI,"00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0x116fa70",82206fcd,"00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = <*>",['@0x116fa70']
973,2016-09-29,00:00:46,Info,CSI,"00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",af6dad2f,"<*> Creating NT transaction (seq <*> objectname [6]""(null)""","['00000005', '1),']"
974,2016-09-29,00:00:46,Info,CSI,"00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218",f25447d7,00000006 Created NT transaction (seq 1) result <*>handle <*>,"['0x00000000, ', '@0x218']"
975,2016-09-29,00:00:46,Info,CSI,00000007@2016/9/28:16:00:46.260 CSI perf trace:,0d5fb9ff,<*> CSI perf trace:,['00000007@2016/9/28:16:00:46.260']
976,2016-09-29,00:00:46,Info,CBS,"NonStart: Success, startup processing not required as expected.",c7e0e082,"NonStart: Success, startup processing not required as expected.",[]
977,2016-09-29,00:00:46,Info,CBS,Startup processing thread terminated normally,0249909f,Startup processing thread terminated normally,[]
978,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SOFTWARE, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'.",1850fbcc,Loading offline registry hive: <*> into registry key <*> from path <*>,"['SOFTWARE,', ""'{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE'"", ""'\\\\?\\GLOBALROOT\\Device\\HarddiskVolumeShadowCopy2\\Windows\\System32\\config\\SOFTWARE'.""]"
979,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SYSTEM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",1850fbcc,Loading offline registry hive: <*> into registry key <*> from path <*>,"['SYSTEM,', ""'{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM'"", ""'\\\\?\\GLOBALROOT\\Device\\HarddiskVolumeShadowCopy2\\Windows\\System32\\config\\SYSTEM'.""]"
