LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate,ParameterList
876,-,1117838734,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.34.626800,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
877,-,1117838734,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.34.783471,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
878,-,1117838734,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.34.927888,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
879,-,1117838735,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.35.071793,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
880,-,1117838735,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.35.237323,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
881,-,1117838735,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.35.387725,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
882,-,1117838735,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.35.525615,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
883,-,1117838735,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.35.671989,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
884,-,1117838735,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.35.847631,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
885,-,1117838735,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.35.995372,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
886,-,1117838736,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.36.130470,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
887,-,1117838736,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.36.282299,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
888,-,1117838736,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.36.432481,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
889,-,1117838736,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.36.576874,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
890,-,1117838736,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.36.709104,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
891,-,1117838736,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.36.857395,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
892,-,1117838737,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.37.008413,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
893,-,1117838737,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.37.145904,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
894,-,1117838737,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.37.301148,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
895,-,1117838737,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.37.448163,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
896,-,1117838737,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.37.592015,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
897,-,1117838737,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.37.727060,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
898,-,1117838737,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.37.877695,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
899,-,1117838738,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.38.027026,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
900,-,1117838738,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.38.171424,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
901,-,1117838738,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.38.331563,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
902,-,1117838738,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.38.476590,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
903,-,1117838738,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.38.620476,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
904,-,1117838738,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.38.773470,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
905,-,1117838738,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.38.918115,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
906,-,1117838739,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.39.071185,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
907,-,1117838739,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.39.207616,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
908,-,1117838739,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.39.364138,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
909,-,1117838739,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.39.507569,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
910,-,1117838739,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.39.648265,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
911,-,1117838739,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.39.792824,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
912,-,1117838739,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.39.937789,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
913,-,1117838740,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.40.110619,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
914,-,1117838740,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.40.243777,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
915,-,1117838740,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.40.396035,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
916,-,1117838740,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.40.546627,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
917,-,1117838740,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.40.689866,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
918,-,1117838740,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.40.852517,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
919,-,1117838741,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.41.001181,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
920,-,1117838741,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.41.145151,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
921,-,1117838741,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.41.279942,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
922,-,1117838741,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.41.455845,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
923,-,1117838741,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.41.598736,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
924,-,1117838741,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.41.737512,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
925,-,1117838741,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.41.907054,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
926,-,1117838742,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.42.042200,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
927,-,1117838742,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.42.189858,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
928,-,1117838742,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.42.344337,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
929,-,1117838742,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.42.499160,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
930,-,1117838742,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.42.674302,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
931,-,1117838742,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.42.809437,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
932,-,1117838742,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.42.983766,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
933,-,1117838743,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.43.135756,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
934,-,1117838743,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.43.271755,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
935,-,1117838743,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.43.427192,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
936,-,1117838743,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.43.586215,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
937,-,1117838743,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.43.730333,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
938,-,1117838743,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.43.873060,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
939,-,1117838744,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.44.018584,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
940,-,1117838744,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.44.168160,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
941,-,1117838744,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.44.303072,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
942,-,1117838744,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.44.458810,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
943,-,1117838744,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.44.617905,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
944,-,1117838744,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.44.763914,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
945,-,1117838744,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.44.931188,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
946,-,1117838745,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.45.080142,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
947,-,1117838745,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.45.226874,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
948,-,1117838745,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.45.364720,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
949,-,1117838745,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.45.540207,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
950,-,1117838745,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.45.687388,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
951,-,1117838745,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.45.822649,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
952,-,1117838746,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.46.104952,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
953,-,1117838746,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.46.245655,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
954,-,1117838746,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.46.388199,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
955,-,1117838746,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.46.553471,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
956,-,1117838746,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.46.701033,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
957,-,1117838746,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.46.845749,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
958,-,1117838747,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.47.020797,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
959,-,1117838747,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.47.166363,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
960,-,1117838747,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.47.309278,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
961,-,1117838747,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.47.468876,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
962,-,1117838747,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.47.614916,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
963,-,1117838747,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.47.772050,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
964,-,1117838747,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.47.907842,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
965,-,1117838748,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.48.080349,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
966,-,1117838748,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.48.227053,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
967,-,1117838748,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.48.371985,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
968,-,1117838748,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.48.524207,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
969,-,1117838748,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.48.674758,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
970,-,1117838748,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.48.817171,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
971,-,1117838748,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.48.960347,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
972,-,1117838749,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.49.104730,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
973,-,1117838749,2005.06.03,R02-M1-N0-C:J12-U11,2005-06-03-15.45.49.262290,R02-M1-N0-C:J12-U11,RAS,KERNEL,INFO,instruction cache parity error corrected,3aa50e45,instruction cache parity error corrected,[]
